CLASS_SPECIES,CLASS_KEY,KEY_COUNT,KEY_TEXT,TRIGGER_ID,CAMERA_SEQ_NO,TRIGGER_DATETIME
Deer,DEER_ADULT_UNKNOWN_AMT,1,NA,SSWI000000019159404,43104,24-Dec-19
Wolf,WOLF_AMT,1,NA,SSWI000000020612058,60041,15-Nov-20
"Grouse, Ruffed",GROUSE_AMT,1,NA,SSWI000000017337283,55608,25-Mar-20
"Grouse, Ruffed",GROUSE_AMT,1,NA,SSWI000000016626975,43858,21-Feb-20
Wolf,WOLF_AMT,1,NA,SSWI000000011486610,49397,22-Dec-18
Elk,ELK_ADULT_UNKNOWN_AMT,1,NA,SSWI000000019122486,63902,18-Sep-20
Squirrels and Chipmunks,SQUIRREL_AMT,1,NA,SSWI000000017591775,20689,12-May-20
Deer,DEER_ADULT_ANTLERLESS_AMT,2,NA,SSWI000000020365723,57185,22-Mar-20
Deer,DEER_ADULT_ANTLERLESS_AMT,1,NA,SSWI000000020365660,57185,20-Mar-20
Wolf,WOLF_AMT,1,NA,SSWI000000020605981,65747,16-Oct-20
Wolf,WOLF_AMT,3,NA,SSWI000000010833605,31327,29-Oct-18
Wolf,WOLF_AMT,1,NA,SSWI000000010746041,23228,12-Aug-18
Elk,ELK_ADULT_UNKNOWN_AMT,1,NA,SSWI000000019122235,63902,28-Aug-20
Wolf,WOLF_COLLAR_PRESENT,NA,Y,SSWI000000015519358,63902,4-Oct-19
Deer,DEER_ADULT_ANTLERED_AMT,2,NA,SSWI000000018483757,69963,1-Aug-20
Raccoon,RACCOON_AMT,1,NA,SSWI000000021888086,84089,11-May-21
Deer,DEER_ADULT_ANTLERLESS_AMT,1,NA,SSWI000000020365793,57185,30-Mar-20
Deer,DEER_ADULT_ANTLERLESS_AMT,1,NA,SSWI000000020365426,57185,31-Jan-20
Elk,ELK_COLLAR_PRESENT,NA,Y,SSWI000000019122298,63902,4-Sep-20
Elk,ELK_ADULT_ANTLERLESS_AMT,1,NA,SSWI000000019122295,63902,4-Sep-20
Elk,ELK_ADULT_UNKNOWN_AMT,1,NA,SSWI000000019122271,63902,31-Aug-20
Fisher,FISHER_AMT,1,NA,SSWI000000017277613,63251,9-May-20
Elk,ELK_COLLAR_PRESENT,NA,Y,SSWI000000018770885,63902,9-Aug-20
Deer,DEER_FAWN_AMT,1,NA,SSWI000000020364746,57185,14-Dec-19
Deer,DEER_ADULT_ANTLERED_AMT,1,NA,SSWI000000020364747,57185,14-Dec-19
Deer,DEER_FAWN_AMT,1,NA,SSWI000000020365342,57185,20-Jan-20
Wolf,WOLF_AMT,5,NA,SSWI000000020612023,60041,5-Nov-20
Deer,DEER_FAWN_AMT,1,NA,SSWI000000020366368,57185,7-Jul-20
Deer,DEER_ADULT_ANTLERLESS_AMT,1,NA,SSWI000000020366391,57185,15-Jul-20
Otter,OTTER_AMT,4,NA,SSWI000000019116927,55611,15-Aug-20
Elk,ELK_ADULT_UNKNOWN_AMT,1,NA,SSWI000000019122404,63902,10-Sep-20
Deer,DEER_ADULT_ANTLERLESS_AMT,1,NA,SSWI000000020365694,57185,21-Mar-20
Deer,DEER_ADULT_ANTLERLESS_AMT,1,NA,SSWI000000020365754,57185,24-Mar-20
Deer,DEER_ADULT_UNKNOWN_AMT,2,NA,SSWI000000020365754,57185,24-Mar-20
Deer,DEER_ADULT_UNKNOWN_AMT,1,NA,SSWI000000020365919,57185,13-Apr-20
Deer,DEER_ADULT_ANTLERLESS_AMT,1,NA,SSWI000000020365922,57185,14-Apr-20
Mink,MINK_AMT,1,NA,SSWI000000015759115,43496,20-Nov-19
Deer,DEER_ADULT_UNKNOWN_AMT,1,NA,SSWI000000015075019,64463,19-Jul-19
Deer,DEER_ADULT_ANTLERLESS_AMT,1,NA,SSWI000000015074977,64463,13-Jul-19
Deer,DEER_ADULT_UNKNOWN_AMT,1,NA,SSWI000000015074950,64463,11-Jul-19
Wolf,WOLF_AMT,3,NA,SSWI000000016915840,50240,7-Jan-20
"Skunk, Striped",SKUNKSTRIPED_AMT,1,NA,SSWI000000017365341,46138,19-May-20
Mink,MINK_AMT,1,NA,SSWI000000023384456,48682,16-Sep-21
Deer,DEER_ADULT_UNKNOWN_AMT,1,NA,SSWI000000020365982,57185,21-Apr-20
Deer,DEER_ADULT_UNKNOWN_AMT,1,NA,SSWI000000020366176,57185,12-May-20
Elk,ELK_ADULT_UNKNOWN_AMT,1,NA,SSWI000000019122492,63902,18-Sep-20
Elk,ELK_ADULT_UNKNOWN_AMT,1,NA,SSWI000000019122491,63902,18-Sep-20
Raccoon,RACCOON_AMT,1,NA,SSWI000000018344456,48648,11-Jun-20
Deer,DEER_ADULT_ANTLERLESS_AMT,1,NA,SSWI000000020366091,57185,2-May-20
Bear,BEAR_ADULT_AMT,1,NA,SSWI000000018625714,32184,24-May-20
Deer,DEER_ADULT_ANTLERLESS_AMT,1,NA,SSWI000000020365785,57185,29-Mar-20
Mink,MINK_AMT,1,NA,SSWI000000016579911,53554,7-Feb-20
Deer,DEER_ADULT_UNKNOWN_AMT,1,NA,SSWI000000020365842,57185,3-Apr-20
Deer,DEER_ADULT_ANTLERED_AMT,1,NA,SSWI000000020364702,57185,13-Dec-19
Deer,DEER_ADULT_ANTLERLESS_AMT,2,NA,SSWI000000020365162,57185,22-Dec-19
Deer,DEER_ADULT_UNKNOWN_AMT,1,NA,SSWI000000020366204,57185,24-May-20
"Grouse, Ruffed",GROUSE_AMT,1,NA,SSWI000000006986901,74,17-Oct-17
Deer,DEER_ADULT_ANTLERED_AMT,1,NA,SSWI000000020364811,57185,15-Dec-19
"Skunk, Striped",SKUNKSTRIPED_AMT,1,NA,SSWI000000018210794,34618,5-Jul-20
Elk,ELK_ADULT_ANTLERLESS_AMT,3,NA,SSWI000000015519870,63902,16-Oct-19
Elk,ELK_ADULT_ANTLERLESS_AMT,1,NA,SSWI000000015519918,63902,28-Oct-19
Fisher,FISHER_AMT,1,NA,SSWI000000007883057,39946,28-Feb-18
Deer,DEER_ADULT_ANTLERLESS_AMT,2,NA,SSWI000000020365581,57185,7-Mar-20
Deer,DEER_ADULT_UNKNOWN_AMT,1,NA,SSWI000000018607149,63321,20-Jul-20
"Grouse, Ruffed",GROUSE_AMT,3,NA,SSWI000000015588670,33548,12-Sep-19
Fisher,FISHER_AMT,1,NA,SSWI000000013778859,55628,8-May-19
Deer,DEER_ADULT_ANTLERLESS_AMT,2,NA,SSWI000000020076122,61161,16-Nov-20
Deer,DEER_ADULT_UNKNOWN_AMT,1,NA,SSWI000000019159648,43104,20-Apr-20
"Grouse, Ruffed",GROUSE_AMT,2,NA,SSWI000000009661914,45720,23-Jul-18
"Grouse, Ruffed",GROUSE_AMT,1,NA,SSWI000000016585807,48363,27-Jan-20
Deer,DEER_ADULT_ANTLERLESS_AMT,1,NA,SSWI000000020365778,57185,28-Mar-20
Elk,ELK_ADULT_UNKNOWN_AMT,1,NA,SSWI000000018770860,63902,5-Aug-20
Fisher,FISHER_AMT,1,NA,SSWI000000007377002,23410,4-Sep-17
Squirrels and Chipmunks,SQUIRREL_AMT,1,NA,SSWI000000006766531,31915,2-Sep-17
Fisher,FISHER_AMT,1,NA,SSWI000000013356607,46268,26-Jun-19
Fisher,FISHER_AMT,1,NA,SSWI000000011748551,39946,22-Feb-19
Deer,DEER_ADULT_ANTLERLESS_AMT,1,NA,SSWI000000018847233,66125,31-Aug-20
Deer,DEER_ADULT_UNKNOWN_AMT,1,NA,SSWI000000020364615,57185,11-Dec-19
"Grouse, Ruffed",GROUSE_AMT,1,NA,SSWI000000011794533,32193,13-Jan-19
Deer,DEER_ADULT_ANTLERLESS_AMT,1,NA,SSWI000000020365034,57185,12-Jan-20
Coyote,COYOTE_AMT,1,NA,SSWI000000019029764,45426,3-Sep-20
Deer,DEER_ADULT_ANTLERLESS_AMT,1,NA,SSWI000000020364197,57185,10-Sep-19
"Skunk, Striped",SKUNKSTRIPED_AMT,1,NA,SSWI000000008781066,45724,18-May-18
Elk,ELK_ADULT_UNKNOWN_AMT,1,NA,SSWI000000010724154,37111,30-Sep-18
Elk,ELK_ADULT_UNKNOWN_AMT,1,NA,SSWI000000019122227,63902,28-Aug-20
Elk,ELK_ADULT_ANTLERED_AMT,1,NA,SSWI000000010724198,37111,4-Oct-18
Deer,DEER_ADULT_ANTLERLESS_AMT,1,NA,SSWI000000020364606,57185,11-Dec-19
Otter,OTTER_AMT,2,NA,SSWI000000020495773,82247,10-Sep-20
"Grouse, Ruffed",GROUSE_AMT,1,NA,SSWI000000008846581,33548,24-May-18
"Grouse, Ruffed",GROUSE_AMT,1,NA,SSWI000000017002907,29490,7-Apr-20
Elk,ELK_ADULT_UNKNOWN_AMT,1,NA,SSWI000000019122320,63902,5-Sep-20
Fisher,FISHER_AMT,1,NA,SSWI000000007706356,48300,23-Jan-18
Wolf,WOLF_AMT,1,NA,SSWI000000011646569,54977,7-Feb-19
Wolf,WOLF_COLLAR_PRESENT,NA,Y,SSWI000000017342135,43523,15-Apr-20
"Skunk, Striped",SKUNKSTRIPED_AMT,1,NA,SSWI000000018093283,29800,9-May-20
"Skunk, Striped",SKUNKSTRIPED_AMT,1,NA,SSWI000000017434842,42955,7-May-20
Elk,ELK_ADULT_ANTLERLESS_AMT,1,NA,SSWI000000019122472,63902,17-Sep-20
Elk,ELK_COLLAR_PRESENT,NA,Y,SSWI000000019122421,63902,12-Sep-20
Fisher,FISHER_AMT,1,NA,SSWI000000016811968,31910,7-Jan-20
Deer,DEER_ADULT_ANTLERED_AMT,1,NA,SSWI000000020364678,57185,13-Dec-19
Deer,DEER_ADULT_UNKNOWN_AMT,1,NA,SSWI000000020365025,57185,11-Jan-20
Snowshoe Hare,SNOWSHOEHARE_AMT,1,NA,SSWI000000019159952,43104,11-May-20
Fisher,FISHER_AMT,1,NA,SSWI000000021388909,46271,14-Apr-21
"Grouse, Ruffed",GROUSE_AMT,1,NA,SSWI000000012137317,46972,18-Nov-18
Deer,DEER_ADULT_UNKNOWN_AMT,1,NA,SSWI000000019158970,43104,31-Jul-19
Deer,DEER_ADULT_ANTLERLESS_AMT,1,NA,SSWI000000018607537,63321,19-Aug-20
Deer,DEER_ADULT_ANTLERED_AMT,1,NA,SSWI000000020364972,57185,6-Jan-20
Deer,DEER_ADULT_ANTLERLESS_AMT,1,NA,SSWI000000020365002,57185,9-Jan-20
"Grouse, Ruffed",GROUSE_AMT,1,NA,SSWI000000017412108,58677,21-Mar-20
Deer,DEER_ADULT_ANTLERLESS_AMT,1,NA,SSWI000000020364754,57185,14-Dec-19
Deer,DEER_ADULT_UNKNOWN_AMT,1,NA,SSWI000000020364767,57185,14-Dec-19
Deer,DEER_ADULT_UNKNOWN_AMT,1,NA,SSWI000000020365328,57185,19-Jan-20
Deer,DEER_ADULT_UNKNOWN_AMT,1,NA,SSWI000000020365330,57185,19-Jan-20
Squirrels and Chipmunks,SQUIRREL_AMT,1,NA,SSWI000000012394353,7112,22-Dec-18
"Grouse, Ruffed",GROUSE_AMT,1,NA,SSWI000000009781003,34601,10-Aug-18
Coyote,COYOTE_AMT,1,NA,SSWI000000021107829,46156,22-Mar-21
Deer,DEER_ADULT_UNKNOWN_AMT,1,NA,SSWI000000020366381,57185,9-Jul-20
Deer,DEER_ADULT_ANTLERED_AMT,1,NA,SSWI000000020364816,57185,15-Dec-19
Deer,DEER_ADULT_UNKNOWN_AMT,1,NA,SSWI000000018607310,63321,7-Aug-20
"Grouse, Ruffed",GROUSE_AMT,1,NA,SSWI000000022908514,52577,17-Aug-21
Elk,ELK_ADULT_UNKNOWN_AMT,1,NA,SSWI000000018771074,63902,22-Aug-20
Elk,ELK_COLLAR_PRESENT,NA,Y,SSWI000000018770898,63902,10-Aug-20
Deer,DEER_ADULT_ANTLERLESS_AMT,1,NA,SSWI000000020365652,57185,18-Mar-20
Deer,DEER_ADULT_UNKNOWN_AMT,1,NA,SSWI000000020365652,57185,18-Mar-20
Wolf,WOLF_AMT,1,NA,SSWI000000016300854,54977,15-Jan-20
"Grouse, Ruffed",GROUSE_AMT,1,NA,SSWI000000011564314,51869,28-Jan-19
Deer,DEER_ADULT_UNKNOWN_AMT,1,NA,SSWI000000018770903,63902,10-Aug-20
Deer,DEER_ADULT_UNKNOWN_AMT,1,NA,SSWI000000019158928,43104,8-Jul-19
Deer,DEER_ADULT_UNKNOWN_AMT,1,NA,SSWI000000020365979,57185,21-Apr-20
Deer,DEER_ADULT_UNKNOWN_AMT,1,NA,SSWI000000020366173,57185,12-May-20
"Grouse, Ruffed",GROUSE_AMT,2,NA,SSWI000000008846539,33548,4-May-18
Wolf,WOLF_AMT,1,NA,SSWI000000016133714,46909,20-Nov-19
Wolf,WOLF_AMT,1,NA,SSWI000000006614535,33549,4-Sep-17
Fisher,FISHER_AMT,1,NA,SSWI000000018126440,46226,23-Dec-19
Deer,DEER_ADULT_ANTLERED_AMT,1,NA,SSWI000000019159049,43104,25-Aug-19
"Grouse, Ruffed",GROUSE_AMT,1,NA,SSWI000000019635784,83203,13-Oct-20
Deer,DEER_ADULT_UNKNOWN_AMT,1,NA,SSWI000000020365542,57185,26-Feb-20
Deer,DEER_ADULT_ANTLERLESS_AMT,1,NA,SSWI000000020396327,67223,1-Oct-20
Mink,MINK_AMT,1,NA,SSWI000000012439637,39945,23-Dec-18
Deer,DEER_ADULT_UNKNOWN_AMT,1,NA,SSWI000000020365915,57185,12-Apr-20
Deer,DEER_ADULT_ANTLERLESS_AMT,1,NA,SSWI000000020366031,57185,25-Apr-20
"Skunk, Striped",SKUNKSTRIPED_AMT,1,NA,SSWI000000017433010,42955,1-Apr-20
Elk,ELK_ADULT_ANTLERLESS_AMT,1,NA,SSWI000000015519917,63902,28-Oct-19
Mink,MINK_AMT,1,NA,SSWI000000019099888,58343,5-Aug-20
Fisher,FISHER_AMT,1,NA,SSWI000000017077108,58342,26-Mar-20
Deer,DEER_ADULT_ANTLERED_AMT,1,NA,SSWI000000019159241,43104,4-Nov-19
Deer,DEER_ADULT_UNKNOWN_AMT,1,NA,SSWI000000015075022,64463,19-Jul-19
Fisher,FISHER_AMT,1,NA,SSWI000000021146046,33566,8-Mar-21
Deer,DEER_ADULT_UNKNOWN_AMT,1,NA,SSWI000000019159658,43104,21-Apr-20
Elk,ELK_COLLAR_PRESENT,NA,Y,SSWI000000018770976,63902,15-Aug-20
Deer,DEER_ADULT_UNKNOWN_AMT,1,NA,SSWI000000020365186,57185,22-Dec-19
Deer,DEER_ADULT_ANTLERLESS_AMT,1,NA,SSWI000000020365937,57185,15-Apr-20
"Skunk, Striped",SKUNKSTRIPED_AMT,1,NA,SSWI000000016663844,34628,23-Dec-19
Otter,OTTER_AMT,1,NA,SSWI000000021826262,57342,10-Jun-21
"Skunk, Striped",SKUNKSTRIPED_AMT,1,NA,SSWI000000016967574,42001,2-Apr-20
Deer,DEER_ADULT_UNKNOWN_AMT,1,NA,SSWI000000020364412,57185,26-Nov-19
Wolf,WOLF_AMT,1,NA,SSWI000000018660272,49123,20-May-20
Wolf,WOLF_AMT,1,NA,SSWI000000020605941,65747,10-Jan-21
Bear,BEAR_ADULT_AMT,1,NA,SSWI000000019160074,43104,5-Jun-20
Deer,DEER_ADULT_ANTLERLESS_AMT,1,NA,SSWI000000020364225,57185,25-Sep-19
Deer,DEER_ADULT_UNKNOWN_AMT,1,NA,SSWI000000020364201,57185,13-Sep-19
Fisher,FISHER_AMT,1,NA,SSWI000000006864932,7244,7-Sep-17
Elk,ELK_ADULT_UNKNOWN_AMT,1,NA,SSWI000000010724135,37111,29-Sep-18
Fisher,FISHER_AMT,1,NA,SSWI000000000977339,7168,28-Oct-15
"Fox, Gray",FOXGRAY_AMT,1,NA,SSWI000000000977332,7168,26-Oct-15
Elk,ELK_ADULT_ANTLERLESS_AMT,1,NA,SSWI000000010724147,37111,30-Sep-18
Elk,ELK_ADULT_ANTLERLESS_AMT,1,NA,SSWI000000010724217,37111,4-Oct-18
Deer,DEER_ADULT_UNKNOWN_AMT,1,NA,SSWI000000020364404,57185,26-Nov-19
"Skunk, Striped",SKUNKSTRIPED_AMT,1,NA,SSWI000000021548862,82840,9-May-21
Wolf,WOLF_AMT,1,NA,SSWI000000020611980,60041,24-Oct-20
Otter,OTTER_AMT,2,NA,SSWI000000020495989,82247,14-Oct-20
Wolf,WOLF_AMT,1,NA,SSWI000000011196951,47759,7-Dec-18
Elk,ELK_ADULT_ANTLERLESS_AMT,4,NA,SSWI000000019122366,63902,9-Sep-20
Weasel,WEASEL_AMT,1,NA,SSWI000000016769797,49225,23-Feb-20
Wolf,WOLF_AMT,1,NA,SSWI000000011646573,54977,8-Feb-19
Wolf,WOLF_AMT,2,NA,SSWI000000020611959,60041,18-Oct-20
Fisher,FISHER_AMT,1,NA,SSWI000000007282997,28208,26-Nov-17
Fisher,FISHER_AMT,1,NA,SSWI000000007796028,33104,21-Nov-17
Wolf,WOLF_AMT,1,NA,SSWI000000010746019,23228,1-Aug-18
Deer,DEER_ADULT_ANTLERED_AMT,1,NA,SSWI000000020364473,57185,4-Dec-19
Deer,DEER_ADULT_UNKNOWN_AMT,1,NA,SSWI000000020364473,57185,4-Dec-19
Deer,DEER_ADULT_ANTLERLESS_AMT,2,NA,SSWI000000018769549,80682,28-Aug-20
Deer,DEER_ADULT_ANTLERLESS_AMT,1,NA,SSWI000000020366067,57185,28-Apr-20
Elk,ELK_ADULT_ANTLERED_AMT,1,NA,SSWI000000015519848,63902,11-Oct-19
Elk,ELK_ADULT_ANTLERED_AMT,1,NA,SSWI000000015519932,63902,28-Oct-19
"Skunk, Striped",SKUNKSTRIPED_AMT,1,NA,SSWI000000017685516,61120,10-May-20
"Skunk, Striped",SKUNKSTRIPED_AMT,1,NA,SSWI000000016937934,46123,10-Apr-20
Deer,DEER_ADULT_UNKNOWN_AMT,1,NA,SSWI000000020364339,57185,5-Nov-19
Deer,DEER_ADULT_ANTLERLESS_AMT,1,NA,SSWI000000020364288,57185,14-Oct-19
Deer,DEER_ADULT_ANTLERED_AMT,1,NA,SSWI000000020365006,57185,10-Jan-20
Elk,ELK_COLLAR_PRESENT,NA,Y,SSWI000000019122267,63902,31-Aug-20
Fisher,FISHER_AMT,1,NA,SSWI000000020994554,65838,7-Mar-21
Wolf,WOLF_AMT,1,NA,SSWI000000017592537,63271,2-Jun-20
Mink,MINK_AMT,1,NA,SSWI000000019586089,28223,29-Sep-20
"Skunk, Striped",SKUNKSTRIPED_AMT,1,NA,SSWI000000021371501,69977,3-Apr-21
Wolf,WOLF_AMT,2,NA,SSWI000000020611975,60041,24-Oct-20
"Grouse, Ruffed",GROUSE_AMT,1,NA,SSWI000000011794651,32193,15-Dec-18
Wolf,WOLF_AMT,1,NA,SSWI000000021382588,54977,30-Mar-21
"Grouse, Ruffed",GROUSE_AMT,1,NA,SSWI000000008343474,33548,17-Apr-18
Deer,DEER_ADULT_UNKNOWN_AMT,1,NA,SSWI000000019159182,43104,26-Oct-19
Elk,ELK_COLLAR_PRESENT,NA,Y,SSWI000000018770892,63902,10-Aug-20
Deer,DEER_ADULT_ANTLERLESS_AMT,1,NA,SSWI000000020365859,57185,5-Apr-20
"Grouse, Ruffed",GROUSE_AMT,1,NA,SSWI000000015081255,37106,3-May-19
Wolf,WOLF_AMT,1,NA,SSWI000000021107920,46156,19-Dec-20
Deer,DEER_ADULT_UNKNOWN_AMT,1,NA,SSWI000000020365989,57185,21-Apr-20
"Grouse, Ruffed",GROUSE_AMT,1,NA,SSWI000000020365557,57185,29-Feb-20
Elk,ELK_ADULT_UNKNOWN_AMT,1,NA,SSWI000000019122224,63902,28-Aug-20
Raccoon,RACCOON_AMT,1,NA,SSWI000000023286426,32122,1-Jun-21
Deer,DEER_ADULT_ANTLERED_AMT,1,NA,SSWI000000019158998,43104,15-Aug-19
"Grouse, Ruffed",GROUSE_AMT,1,NA,SSWI000000008452104,41600,10-May-18
Deer,DEER_FAWN_AMT,1,NA,SSWI000000019160199,43104,26-Jun-20
Deer,DEER_FAWN_AMT,2,NA,SSWI000000018655692,57344,31-Jul-20
Deer,DEER_ADULT_UNKNOWN_AMT,1,NA,SSWI000000018655692,57344,31-Jul-20
"Grouse, Ruffed",GROUSE_AMT,1,NA,SSWI000000010020752,34644,20-Mar-18
Deer,DEER_ADULT_UNKNOWN_AMT,1,NA,SSWI000000020364701,57185,13-Dec-19
Deer,DEER_ADULT_UNKNOWN_AMT,1,NA,SSWI000000020364459,57185,3-Dec-19
Deer,DEER_ADULT_UNKNOWN_AMT,1,NA,SSWI000000020366015,57185,22-Apr-20
Elk,ELK_ADULT_ANTLERLESS_AMT,2,NA,SSWI000000015519871,63902,16-Oct-19
Deer,DEER_ADULT_ANTLERED_AMT,1,NA,SSWI000000015074967,64463,13-Jul-19
Snowshoe Hare,SNOWSHOEHARE_AMT,1,NA,SSWI000000019159825,43104,1-May-20
Deer,DEER_ADULT_ANTLERLESS_AMT,1,NA,SSWI000000020365592,57185,10-Mar-20
Deer,DEER_ADULT_ANTLERLESS_AMT,1,NA,SSWI000000020364931,57185,2-Jan-20
Deer,DEER_ADULT_ANTLERLESS_AMT,2,NA,SSWI000000018662603,55338,18-Aug-20
Deer,DEER_ADULT_UNKNOWN_AMT,1,NA,SSWI000000019159844,43104,3-May-20
Deer,DEER_ADULT_ANTLERED_AMT,1,NA,SSWI000000019159364,43104,4-Dec-19
"Skunk, Striped",SKUNKSTRIPED_AMT,1,NA,SSWI000000016233690,48680,2-Jan-20
Deer,DEER_ADULT_UNKNOWN_AMT,1,NA,SSWI000000019159633,43104,19-Apr-20
Elk,ELK_CALF_AMT,1,NA,SSWI000000018771036,63902,18-Aug-20
Elk,ELK_COLLAR_PRESENT,NA,Y,SSWI000000018771024,63902,18-Aug-20
Deer,DEER_ADULT_ANTLERLESS_AMT,1,NA,SSWI000000020365779,57185,28-Mar-20
Otter,OTTER_AMT,1,NA,SSWI000000019137862,46945,18-Sep-20
Fisher,FISHER_AMT,1,NA,SSWI000000011887903,43462,15-Mar-19
"Skunk, Striped",SKUNKSTRIPED_AMT,1,NA,SSWI000000017773671,63345,19-Apr-20
"Skunk, Striped",SKUNKSTRIPED_AMT,1,NA,SSWI000000004329660,23127,23-Jan-17
"Grouse, Ruffed",GROUSE_AMT,1,NA,SSWI000000015588911,33548,29-Oct-19
Raccoon,RACCOON_AMT,3,NA,SSWI000000014703783,50241,5-Sep-19
Wolf,WOLF_AMT,1,NA,SSWI000000021107718,46156,2-Feb-21
"Grouse, Ruffed",GROUSE_AMT,1,NA,SSWI000000018442109,49398,20-Jul-20
"Skunk, Striped",SKUNKSTRIPED_AMT,1,NA,SSWI000000019372762,48372,4-May-20
Fisher,FISHER_AMT,1,NA,SSWI000000016501540,72070,4-Feb-20
"Grouse, Ruffed",GROUSE_AMT,1,NA,SSWI000000012545474,32184,7-Apr-19
Bear,BEAR_ADULT_AMT,1,NA,SSWI000000019307596,7206,1-Jul-20
Mink,MINK_AMT,1,NA,SSWI000000017412167,58677,8-Apr-20
Elk,ELK_ADULT_ANTLERLESS_AMT,2,NA,SSWI000000018771046,63902,19-Aug-20
Wolf,WOLF_AMT,1,NA,SSWI000000008027656,35662,5-Mar-18
Fisher,FISHER_AMT,1,NA,SSWI000000011958416,46975,24-Mar-19
Elk,ELK_ADULT_ANTLERLESS_AMT,2,NA,SSWI000000010724134,37111,29-Sep-18
Mink,MINK_AMT,1,NA,SSWI000000020373896,33112,8-Dec-20
Wolf,WOLF_AMT,1,NA,SSWI000000017342060,43523,9-Mar-20
Elk,ELK_ADULT_ANTLERED_AMT,1,NA,SSWI000000019122487,63902,18-Sep-20
Fisher,FISHER_AMT,1,NA,SSWI000000007883093,39946,12-Mar-18
Wolf,WOLF_AMT,1,NA,SSWI000000011646546,54977,30-Jan-19
Elk,ELK_ADULT_UNKNOWN_AMT,1,NA,SSWI000000015519924,63902,28-Oct-19
Fisher,FISHER_AMT,1,NA,SSWI000000017277575,63251,2-May-20
Wolf,WOLF_AMT,1,NA,SSWI000000010746024,23228,4-Aug-18
Wolf,WOLF_AMT,1,NA,SSWI000000010746039,23228,9-Aug-18
Elk,ELK_COLLAR_PRESENT,NA,Y,SSWI000000018770915,63902,11-Aug-20
Deer,DEER_ADULT_ANTLERLESS_AMT,1,NA,SSWI000000020365816,57185,2-Apr-20
Fisher,FISHER_AMT,1,NA,SSWI000000017077104,58342,23-Mar-20
Fisher,FISHER_AMT,1,NA,SSWI000000016222907,52572,5-Jan-20
Mink,MINK_AMT,1,NA,SSWI000000016576948,57423,1-Feb-20
Fisher,FISHER_AMT,1,NA,SSWI000000021388917,46271,17-Apr-21
Deer,DEER_FAWN_AMT,1,NA,SSWI000000015074991,64463,15-Jul-19
Squirrels and Chipmunks,SQUIRREL_AMT,1,NA,SSWI000000017591459,20689,5-May-20
Wolf,WOLF_AMT,1,NA,SSWI000000019255713,23409,20-May-20
Elk,ELK_ADULT_ANTLERED_AMT,1,NA,SSWI000000015519849,63902,11-Oct-19
Fisher,FISHER_AMT,1,NA,SSWI000000020247102,43462,12-Nov-20
Deer,DEER_ADULT_UNKNOWN_AMT,1,NA,SSWI000000020365880,57185,9-Apr-20
Deer,DEER_ADULT_UNKNOWN_AMT,1,NA,SSWI000000020365884,57185,10-Apr-20
Coyote,COYOTE_AMT,1,NA,SSWI000000020506888,84891,9-Dec-20
"Skunk, Striped",SKUNKSTRIPED_AMT,1,NA,SSWI000000016937914,46123,8-Apr-20
"Skunk, Striped",SKUNKSTRIPED_AMT,1,NA,SSWI000000016937911,46123,8-Apr-20
"Skunk, Striped",SKUNKSTRIPED_AMT,1,NA,SSWI000000014920232,53517,25-Sep-19
"Skunk, Striped",SKUNKSTRIPED_AMT,1,NA,SSWI000000021377514,54264,23-Apr-21
Deer,DEER_ADULT_UNKNOWN_AMT,1,NA,SSWI000000020364985,57185,8-Jan-20
Wolf,WOLF_COLLAR_PRESENT,NA,Y,SSWI000000019255713,23409,20-May-20
Porcupine,PORCUPINE_AMT,1,NA,SSWI000000017900616,55076,19-May-20
Deer,DEER_ADULT_UNKNOWN_AMT,1,NA,SSWI000000020365993,57185,21-Apr-20
Deer,DEER_ADULT_UNKNOWN_AMT,1,NA,SSWI000000020365344,57185,20-Jan-20
Coyote,COYOTE_AMT,1,NA,SSWI000000020365494,57185,17-Feb-20
Fisher,FISHER_AMT,1,NA,SSWI000000012276353,48367,3-Jan-19
Deer,DEER_ADULT_ANTLERLESS_AMT,2,NA,SSWI000000020365170,57185,22-Dec-19
Deer,DEER_ADULT_ANTLERLESS_AMT,1,NA,SSWI000000020366346,57185,5-Jul-20
Deer,DEER_ADULT_ANTLERLESS_AMT,1,NA,SSWI000000020366353,57185,6-Jul-20
Deer,DEER_ADULT_ANTLERLESS_AMT,1,NA,SSWI000000020364829,57185,15-Dec-19
Fisher,FISHER_AMT,1,NA,SSWI000000022672988,58359,10-Jul-21
Deer,DEER_ADULT_ANTLERED_AMT,2,NA,SSWI000000020364513,57185,4-Dec-19
Deer,DEER_ADULT_ANTLERED_AMT,2,NA,SSWI000000020364640,57185,11-Dec-19
Deer,DEER_FAWN_AMT,1,NA,SSWI000000019160382,43104,24-Jul-20
Elk,ELK_ADULT_ANTLERLESS_AMT,1,NA,SSWI000000018770887,63902,9-Aug-20
Elk,ELK_ADULT_ANTLERLESS_AMT,1,NA,SSWI000000019122385,63902,9-Sep-20
Elk,ELK_COLLAR_PRESENT,NA,Y,SSWI000000019122385,63902,9-Sep-20
Deer,DEER_ADULT_ANTLERLESS_AMT,2,NA,SSWI000000020365755,57185,24-Mar-20
Deer,DEER_ADULT_UNKNOWN_AMT,2,NA,SSWI000000015074979,64463,13-Jul-19
Wolf,WOLF_AMT,1,NA,SSWI000000016532852,45715,12-Jan-20
